0.001,0.0183501633911,0.021831819397,0.0216935091553,nan,nan,0.0183501633911,1.0,0.00140897616419,607192029600.0,48563.4238183,1.00059898116,0.000473913043478,0.651376146789,71.0,2.06039628693e-05,19.7117999288,0.99999999639,0.2,5.73743866109e-06
0.003,0.00614743969727,0.00657828363037,0.0066622701416,nan,nan,0.00614743969727,1.0,0.00309620626702,606586723600.0,4910.21966936,1.00059898236,0.0005,0.56,70.0,0.000203778863215,19.7117999525,0.999999997589,0.2,1.75158948498e-05
0.01,0.00182824243164,0.00196197576904,0.0022434675293,nan,nan,0.00182824243164,1.0,0.0102512507086,607885699400.0,458.754124374,1.00059893209,0.0005,0.591304347826,68.0,0.002181122477,19.7117989622,0.999999947349,0.2,5.87701143421e-05
0.03,0.000615314208984,0.000599359924316,0.000678594909668,nan,nan,0.000599359924316,2.0,0.0299923327126,607798344400.0,26.4891069076,0.414646632712,0.000532,0.300751879699,40.0,0.0156534772636,8.16853866443,0.999999836498,0.2,0.000162802847172
0.1,0.000182805908203,0.000187634033203,0.000230065673828,nan,nan,0.000182805908203,1.0,0.10083089442,606812195300.0,5.00701380342,1.00059907682,0.000552173913043,0.574803149606,73.0,0.199839488387,19.7118018134,1.000000092,0.2,0.000606556521252
0.3,8.54591674805e-05,9.10160522461e-05,0.000107715393066,nan,nan,8.54591674805e-05,1.0,0.302912604211,607751167200.0,1.03702759886,1.00059890156,0.000472,0.64406779661,76.0,0.964872007905,19.7117983608,0.999999916841,0.2,0.00173112727839
1.0,8.22380981445e-05,7.04731445313e-05,8.70604858398e-05,nan,nan,7.04731445313e-05,2.0,1.00047986592,607867365600.0,0.414646418567,0.414646409299,0.000569565217391,0.312977099237,41.0,0.999999977648,8.16853426319,0.999999297694,0.2,0.00435921516393
3.0,7.9420715332e-05,8.01494750977e-05,8.63565063477e-05,nan,nan,7.9420715332e-05,1.0,3.04368529384,607787840600.0,1.00059908967,1.00059913161,0.000556,0.611510791367,85.0,1.00000004191,19.7118028927,1.00000014675,0.2,0.0188581286351
10.0,8.17147216797e-05,8.30816650391e-05,7.47897338867e-05,nan,nan,7.47897338867e-05,3.0,10.2321242509,606781977300.0,0.257811095797,0.257811093876,0.000552,0.18115942029,25.0,0.999999992549,5.07887854936,0.999999714378,0.2,0.0436227856387
30.0,7.74973754883e-05,7.94395141602e-05,8.71146850586e-05,nan,nan,7.74973754883e-05,1.0,29.9484056831,565067077800.0,1.00059976727,1.00059974118,0.00062,0.625806451613,97.0,0.999999973923,19.7118149012,1.00000075595,0.2,0.187174076969
100.0,8.67834472656e-05,8.50170898438e-05,7.94225463867e-05,nan,nan,7.94225463867e-05,3.0,100.10927771,6022828720.0,0.257811319686,0.257811321607,0.0499666666667,0.176117411608,264.0,1.00000000745,5.07888303565,1.0000005977,0.2,0.41317893505
300.0,9.79213867188e-05,7.97102661133e-05,7.6405090332e-05,nan,nan,7.6405090332e-05,3.0,300.115582102,685351740.1,0.257811037899,0.257811034883,0.40712,0.206671251719,4207.0,0.9999999883,5.07887738719,0.999999485554,0.2,1.37755933068
1000.0,0.00183790393066,0.000697034423828,0.000164407775879,nan,nan,0.000164407775879,3.0,1000.0386163,22030347.1,0.257811203328,0.257811200632,0.633866666667,0.892406394615,16970.0,0.999999989544,5.07888065245,1.00000012846,0.2,1.82909137281
1500.0,0.00773111743164,0.00339285754395,0.000407364685059,nan,nan,0.000407364685059,3.0,1499.98677389,3162335.793,0.257811152295,0.257811159445,0.66344,0.967140962257,32082.0,1.00000002774,5.07887984107,0.999999968708,0.2,1.83622931817
2000.0,0.0324677564697,0.0128293447266,0.00101936889648,nan,nan,0.00101936889648,3.0,1999.91781232,477943.15054,0.257811175864,0.257811175774,0.6878,0.986187845304,20349.0,0.999999999651,5.07888016274,1.00000003204,0.2,1.89479938629
2500.0,0.133041112305,0.0557457652588,1e-05,nan,nan,1e-05,3.0,2499.75096609,69278.450374,nan,nan,0.703166666667,0.994927707988,20988.0,nan,nan,nan,0.2,1.93583649916
3000.0,0.473272241882,0.195646658081,1e-05,nan,nan,1e-05,3.0,2999.75850633,9090.8154087,nan,nan,0.71694,0.996931402907,35737.0,nan,nan,nan,0.2,1.97437280402
