0.001,0.015394921814,0.0182350608521,0.0172991991577,nan,nan,0.015394921814,1.0,0.00140897616419,607192029600.0,34180.9714684,0.991375635887,0.000473913043478,0.651376146789,71.0,2.9003729072e-05,19.530100027,1.00000000138,0.2,5.73743866109e-06
0.003,0.00515746496582,0.00549456646729,0.00531275958252,nan,nan,0.00515746496582,1.0,0.00309620626702,606586723600.0,3456.08917874,0.991375640097,0.0005,0.56,70.0,0.000286848975482,19.5301001099,1.00000000563,0.2,1.75158948498e-05
0.01,0.00153399255371,0.0016389006958,0.00178911553955,nan,nan,0.00153399255371,1.0,0.0102512507086,607885699400.0,322.96757021,0.991375589718,0.0005,0.591304347826,68.0,0.00306958246326,19.5300991174,0.99999995481,0.2,5.87701143421e-05
0.03,0.000516808349609,0.000501028198242,0.0005413984375,nan,nan,0.000501028198242,2.0,0.0299923327126,607798344400.0,18.5104191208,0.403622251536,0.000532,0.300751879699,40.0,0.0218051384414,7.95135835527,0.999999793151,0.2,0.000162802847172
0.1,0.000155330413818,0.000158163452148,0.000184688354492,nan,nan,0.000155330413818,1.0,0.10083089442,606812195300.0,3.6150252206,0.991375285872,0.000552173913043,0.574803149606,73.0,0.274237446594,19.5300931317,0.999999648322,0.2,0.000606556521252
0.3,8.3694152832e-05,8.73728027344e-05,9.4306640625e-05,nan,nan,8.3694152832e-05,1.0,0.302912604211,607751167200.0,0.994633848289,0.991375353804,0.000472,0.64406779661,76.0,0.996723925603,19.5300944699,0.999999716845,0.2,0.00173112727839
1.0,8.18581848145e-05,6.95300292969e-05,7.82939453125e-05,nan,nan,6.95300292969e-05,2.0,1.00047986592,607867365600.0,0.403622569478,0.403622560456,0.000569565217391,0.312977099237,41.0,0.999999977648,7.95136444098,1.00000055852,0.2,0.00435921516393
3.0,7.90538330078e-05,7.90768432617e-05,7.76608276367e-05,nan,nan,7.76608276367e-05,3.0,3.07810358106,607787840600.0,0.208504592021,0.208504590467,0.000556,0.136690647482,19.0,0.999999992549,4.1075404322,1.00000010522,0.2,0.0136884633824
10.0,8.13372192383e-05,8.19697875977e-05,6.72587890625e-05,nan,nan,6.72587890625e-05,3.0,10.2321242509,606781977300.0,0.208504636507,0.208504634954,0.000552,0.18115942029,25.0,0.999999992549,4.10754130859,1.00000031858,0.2,0.0436227856387
30.0,7.71393432617e-05,7.83763427734e-05,7.83426513672e-05,nan,nan,7.71393432617e-05,1.0,29.9484056831,565067077800.0,0.9913757278,0.991375701948,0.00062,0.625806451613,97.0,0.999999973923,19.5301013284,1.00000006802,0.2,0.187174076969
100.0,8.63825073242e-05,8.38793334961e-05,7.14250488281e-05,nan,nan,7.14250488281e-05,3.0,100.10927771,6022828720.0,0.208504513163,0.208504514717,0.0499666666667,0.176117411608,264.0,1.00000000745,4.10753893992,0.999999741917,0.2,0.41317893505
300.0,9.74690246582e-05,7.86434936523e-05,6.87114868164e-05,nan,nan,6.87114868164e-05,3.0,300.115582102,685351740.1,0.208504586438,0.208504583998,0.40712,0.206671251719,4207.0,0.9999999883,4.10754030477,1.0000000742,0.2,1.37755933068
1000.0,0.00182941357422,0.000687705871582,0.000147852722168,nan,nan,0.000147852722168,3.0,1000.0386163,22030347.1,0.208504641537,0.208504639357,0.633866666667,0.892406394615,16970.0,0.999999989544,4.10754139533,1.0000003397,0.2,1.82909137281
1500.0,0.00769540289307,0.00334745013428,0.000366345031738,nan,nan,0.000366345031738,3.0,1499.98677389,3162335.793,0.208504560601,0.208504566384,0.66344,0.967140962257,32082.0,1.00000002774,4.10753995776,0.999999989717,0.2,1.83622931817
2000.0,0.0323177689314,0.0126576464772,0.000916723370552,nan,nan,0.000916723370552,3.0,1999.91781232,477943.15054,0.208504575637,0.208504575564,0.6878,0.986187845304,20349.0,0.999999999651,4.10754013861,1.00000003375,0.2,1.89479938629
2500.0,0.132426517606,0.0549997062087,0.01,nan,nan,0.0549997062087,2.0,2499.75096609,69278.450374,nan,nan,0.703166666667,0.994927707988,20988.0,nan,nan,nan,0.2,1.93583649916
3000.0,0.471085920632,0.193028271735,0.01,nan,nan,0.193028271735,2.0,2999.75850633,9090.8154087,nan,nan,0.71694,0.996931402907,35737.0,nan,nan,nan,0.2,1.97437280402
